sku,upc,weight,height_cm,length_cm,width_cm,uom,image_url
A074RY2X,752044060952,0.3450,6.00,14.20,14.40,EA,http://champrosports.com/images/product/large/A074_1_royal.jpg
A074RY3X,752044060969,0.3600,6.00,13.90,13.70,EA,http://champrosports.com/images/product/large/A074_1_royal.jpg
A074RYL,752044060938,0.3150,6.00,13.90,13.70,EA,http://champrosports.com/images/product/large/A074_1_royal.jpg
A074RYM,752044060921,0.2850,5.40,12.80,11.70,EA,http://champrosports.com/images/product/large/A074_1_royal.jpg
A074RYS,752044060914,0.2850,6.00,11.90,11.70,EA,http://champrosports.com/images/product/large/A074_1_royal.jpg
A074RYXL,752044060945,0.3200,6.00,13.40,13.00,EA,http://champrosports.com/images/product/large/A074_1_royal.jpg
A074SC2X,752044061010,0.3450,6.00,14.20,14.40,EA,http://champrosports.com/images/product/large/A074_1_scarlet.jpg
A074SC3X,752044061027,0.3600,6.00,13.90,13.70,EA,http://champrosports.com/images/product/large/A074_1_scarlet.jpg
A074SCL,752044060990,0.3150,6.00,13.90,13.70,EA,http://champrosports.com/images/product/large/A074_1_scarlet.jpg
A074SCM,752044060983,0.2850,5.40,12.80,11.70,EA,http://champrosports.com/images/product/large/A074_1_scarlet.jpg
A074SCS,752044060976,0.2850,6.00,11.90,11.70,EA,http://champrosports.com/images/product/large/A074_1_scarlet.jpg
A074SCXL,752044061003,0.3200,6.00,13.40,13.00,EA,http://champrosports.com/images/product/large/A074_1_scarlet.jpg
A07BK,752044726957,0.6050,0.90,31.00,23.00,EA,http://champrosports.com/images/product/large/A07BK_1_.jpg
A07BK2,752044150981,0.0000,1.00,31.00,23.10,EA,http://champrosports.com/images/product/large/A07BK2_1_.jpg
A07BKPIAS,752044964885,0.6450,1.10,31.00,23.30,EA,http://champrosports.com/images/product/large/A07BKPIAS.jpg
A07PIAS,752044733504,0.5850,0.90,31.00,23.00,EA,http://champrosports.com/images/product/large/A07PIAS_1_.jpg
A091,752044114792,0.8200,2.20,40.00,25.40,EA,http://champrosports.com/images/product/large/A091_1.jpg
A092,752044114808,0.7250,1.60,39.90,23.90,EA,http://champrosports.com/images/product/large/A092_1_.jpg
A099BK,752044721464,0.6500,2.10,32.30,23.00,EA,http://champrosports.com/images/product/large/A099BK_1_.jpg
A099BS,752044721471,0.6350,2.50,32.60,23.50,EA,http://champrosports.com/images/product/large/A099BS_1_.jpg
A099F,752044721488,0.6450,2.30,32.30,23.70,EA,http://champrosports.com/images/product/large/A099F_1_.jpg
A099S,752044721495,0.6700,2.30,32.30,23.30,EA,http://champrosports.com/images/product/large/A099S_1_.jpg
A100,752044105219,0.4250,8.50,14.00,13.10,EA,http://champrosports.com/images/product/large/A100_1_.jpg
A100-H,752044105707,0.6200,8.50,25.90,16.80,EA,http://champrosports.com/images/product/large/A100-H_1_.jpg
A1004B,752044111104,0.3850,5.30,26.90,18.20,PR,http://champrosports.com/images/product/large/A1004_1_black.jpg
A1004JRB,752044111111,0.3500,6.70,24.90,18.40,PR,http://champrosports.com/images/product/large/A1004_1_black.jpg
A1004JRW,752044111128,0.3500,6.70,24.90,18.40,PR,http://champrosports.com/images/product/large/A1004_1_white.jpg
A1004W,752044111135,0.3850,5.30,26.90,18.20,PR,http://champrosports.com/images/product/large/A1004_1_white.jpg
A100S,752044720191,0.3900,7.30,13.50,10.50,EA,http://champrosports.com/images/product/large/A100S_1_.jpg
A100S-H,752044750396,0.5550,25.70,16.90,9.00,EA,http://champrosports.com/images/product/large/A100S-H_1_.jpg
A101,752044105226,0.7500,5.50,13.80,12.30,EA,http://champrosports.com/images/product/large/A101_1_.jpg
A101-H,752044671875,0.7850,5.40,15.70,13.60,EA,http://champrosports.com/images/product/large/A101-H_1_.jpg
A101S,752044720184,0.3900,3.00,13.80,12.90,EA,http://champrosports.com/images/product/large/A101S_1_.jpg
A101S-H,752044750389,0.4100,3.30,16.20,13.60,EA,http://champrosports.com/images/product/large/A101S-H_1_.jpg
A102,752044105233,19.7050,35.70,59.10,38.80,SET,http://champrosports.com/images/product/large/A102.jpg
A102F,752044925060,9.6500,37.00,35.80,30.90,EA,http://champrosports.com/images/product/large/A102F.jpg
A102S,752044726834,55.3000,38.00,131.00,39.00,SET,http://champrosports.com/images/product/large/A102S.jpg
A103,752044108616,21.4300,44.00,119.00,30.00,EA,http://champrosports.com/images/product/large/A103_1_.jpg
A103A,752044642981,9.3000,11.00,110.00,40.00,EA,http://champrosports.com/images/product/large/A103A_1_.jpg
A103B,752044642998,14.2150,44.00,118.00,25.00,EA,http://champrosports.com/images/product/large/A103B_1_.jpg
A103D,752044971821,14.2000,15.40,93.00,54.50,EA,http://champrosports.com/images/product/large/A103D_1_.jpg
A104,752044105264,14.9000,11.60,48.90,45.30,SET,http://champrosports.com/images/product/large/A104.jpg
A104M,752044044259,0.0000,23.50,47.50,23.50,SET,http://champrosports.com/images/product/large/A104M_1_.jpg
A1056K,752044633101,0.6800,4.00,16.20,12.20,PK,http://champrosports.com/images/product/large/A105-A1056-A106_1_kellygreen.jpg
A1056R,752044633118,0.6800,4.00,16.20,12.20,PK,http://champrosports.com/images/product/large/A105-A1056-A106_1_royal.jpg
A1056S,752044633125,0.6800,4.00,16.20,12.20,PK,http://champrosports.com/images/product/large/A105-A1056-A106_1_scarlet.jpg
A1056Y,752044633132,0.6800,4.00,16.20,12.20,PK,http://champrosports.com/images/product/large/A105-A1056-A106_1_yellow.jpg
A105DZGO,752044020024,0.0000,4.20,26.00,15.00,DZ,http://champrosports.com/images/product/large/A105DZ_1_gold.jpg
A105DZKG,752044020017,1.3150,4.20,26.00,15.00,DZ,http://champrosports.com/images/product/large/A105DZ_1_kellygreen.jpg
A105DZRY,752044019998,1.3150,4.20,26.00,15.00,DZ,http://champrosports.com/images/product/large/A105DZ_1_royal.jpg
A105DZSC,752044020000,0.0000,4.20,26.00,15.00,DZ,http://champrosports.com/images/product/large/A105DZ_1_scarlet.jpg
A105SET,752044019950,0.0000,6.00,22.70,20.20,SET,http://champrosports.com/images/product/large/A105SET.jpg
A106-K,752044105332,0.0500,1.80,7.30,8.30,PK,http://champrosports.com/images/product/large/A105-A1056-A106_1_kellygreen.jpg
A106-R,752044105349,0.0500,1.80,7.30,8.30,PK,http://champrosports.com/images/product/large/A105-A1056-A106_1_royal.jpg
A106-S,752044105318,0.0500,1.80,7.30,8.30,PK,http://champrosports.com/images/product/large/A105-A1056-A106_1_scarlet.jpg
A106-Y,752044105325,0.0500,1.80,7.30,8.30,PK,http://champrosports.com/images/product/large/A105-A1056-A106_1_yellow.jpg
A107SET,752044702555,1.5450,6.90,23.80,19.00,SET,http://champrosports.com/images/product/large/A107SET.jpg
A10812GO,752044019981,3.0850,7.50,35.00,25.00,DZ,http://champrosports.com/images/product/large/A10812_1_gold.jpg
A10812RY,752044019967,3.0850,7.50,35.00,25.00,DZ,http://champrosports.com/images/product/large/A10812_1_royal.jpg
A10812SC,752044019974,3.0850,7.50,35.00,25.00,DZ,http://champrosports.com/images/product/large/A10812_1_scarlet.jpg
A1086GO,752044950284,1.0750,6.60,17.70,14.00,PK,http://champrosports.com/images/product/large/A1086_1_gold.jpg
A1086RY,752044950291,1.0750,6.60,17.70,14.00,PK,http://champrosports.com/images/product/large/A1086_1_royal.jpg
A1086SC,752044950277,1.0750,6.60,17.70,14.00,PK,http://champrosports.com/images/product/large/A1086_1_scarlet.jpg
A108GO,752044925091,0.2700,5.20,19.00,8.00,EA,http://champrosports.com/images/product/large/A108_1_gold.jpg
A108RY,752044925107,0.2700,5.20,19.00,8.00,EA,http://champrosports.com/images/product/large/A108_1_royal.jpg
A108SC,752044925114,0.2700,5.20,19.00,8.00,EA,http://champrosports.com/images/product/large/A108_1_scarlet.jpg
A109GO,752044935038,1.4050,6.60,25.40,17.60,DZ,http://champrosports.com/images/product/large/A109_1_gold.jpg
A109SC,752044935045,1.4050,6.60,25.40,17.60,DZ,http://champrosports.com/images/product/large/A109_1_scarlet.jpg
A119,752044862860,0.2050,6.20,19.60,9.50,PR,http://champrosports.com/images/product/large/A119-A121_1_black.jpg
A119XS,752044018632,0.0000,5.60,17.90,9.20,PR,http://champrosports.com/images/product/large/A119-A121_1_black.jpg
A120,752044862877,0.2900,6.20,23.30,20.20,PR,http://champrosports.com/images/product/large/A119-A121_1_black.jpg
A121,752044862884,0.3350,7.50,26.90,17.50,PR,http://champrosports.com/images/product/large/A119-A121_1_black.jpg
A126,752044965219,0.3050,4.50,23.10,17.90,PR,http://champrosports.com/images/product/large/A126-A128_1_black.jpg
A127,752044965226,0.2250,4.90,16.80,9.60,PR,http://champrosports.com/images/product/large/A126-A128_1_black.jpg
A128,752044965233,0.1650,4.20,14.90,8.60,PR,http://champrosports.com/images/product/large/A126-A128_1_black.jpg
A129VO,752044111302,0.3100,15.10,15.30,15.30,EA,http://champrosports.com/images/product/large/A129V-A133V_1_orange.jpg
A130,752044115003,0.1850,22.00,12.70,12.70,EA,http://champrosports.com/images/product/large/A130-A133_1_orange.jpg
A130/4,752044688828,0.7900,13.20,25.30,12.90,SET,http://champrosports.com/images/product/large/A130/4.jpg
A130C/4,752044950352,0.5100,14.80,27.30,14.50,SET,http://champrosports.com/images/product/large/A130C/4.jpg
A130CGO,752044111449,0.1150,23.20,12.20,13.00,EA,http://champrosports.com/images/product/large/A129C-A131C_1_gold.jpg
A130CGR,752044111463,0.1150,23.20,12.20,13.00,EA,http://champrosports.com/images/product/large/A129C-A131C_1_green.jpg
A130CO,752044111425,0.1150,23.20,12.20,13.00,EA,http://champrosports.com/images/product/large/A129C-A131C_1_orange.jpg
A130CRY,752044111470,0.1150,23.20,12.20,13.00,EA,http://champrosports.com/images/product/large/A129C-A131C_1_royal.jpg
A130P,752044350084,0.2600,11.00,20.00,11.00,EA,http://champrosports.com/images/product/large/A130P_1_.jpg
A130P/4,752044733672,0.0000,12.80,26.30,13.10,EA,http://champrosports.com/images/product/large/A130P4_1_.jpg
A131,752044115010,0.3900,18.10,32.40,19.10,EA,http://champrosports.com/images/product/large/A130-A133_1_orange.jpg
A131CO,752044111364,0.2200,18.20,32.40,18.90,EA,http://champrosports.com/images/product/large/A129C-A131C_1_orange.jpg
A131VO,752044111241,1.0250,31.40,21.00,20.90,EA,http://champrosports.com/images/product/large/A129V-A133V_1_orange.jpg
A132,752044115027,0.6550,38.20,19.30,19.50,EA,http://champrosports.com/images/product/large/A130-A133_1_orange.jpg
A133,752044115034,0.9550,45.30,23.50,23.50,EA,http://champrosports.com/images/product/large/A130-A133_1_orange.jpg
A134/10,752044115058,0.6250,7.00,18.90,18.90,SET,http://champrosports.com/images/product/large/A134_1_orange.jpg
A134/10OY,752044869395,0.6250,7.00,18.90,18.90,SET,http://champrosports.com/images/product/large/A134_1_opticyellow.jpg
A134/4,752044115072,0.2700,5.80,19.00,18.90,SET,http://champrosports.com/images/product/large/A134_1_orange.jpg
A134B,752044671882,0.7900,6.90,18.80,19.00,SET,http://champrosports.com/images/product/large/A134_1_orange.jpg
A134BY,752044692252,0.7900,6.90,18.80,19.00,SET,http://champrosports.com/images/product/large/A134_1_opticyellow.jpg
A134C,752044685247,0.3650,14.50,53.20,14.50,EA,http://champrosports.com/images/product/large/A134C_1_.jpg
A134CS,752044692269,0.2550,4.10,15.80,5.90,EA,http://champrosports.com/images/product/large/A134CS_1_.jpg
A134P/10,752044733726,0.0000,7.30,18.80,18.80,SET,http://champrosports.com/images/product/large/A134P10_1_.jpg
A134PB,752044686749,0.7800,6.70,18.60,18.80,PK,http://champrosports.com/images/product/large/A134PB.jpg
A137OOR,752044935120,2.2800,2.50,19.00,19.10,PK,http://champrosports.com/images/product/large/A137_1_opticorange.jpg
A137OY,752044935137,2.2800,2.50,19.00,19.10,PK,http://champrosports.com/images/product/large/A137_1_opticyellow.jpg
A141,752044113429,0.2300,4.20,37.20,10.40,EA,http://champrosports.com/images/product/large/A141_1_.jpg
A141PG,752044673763,0.2500,4.00,34.80,6.40,EA,http://champrosports.com/images/product/large/A141PG_1_.jpg
A142RN,752044758583,0.0050,0.60,3.60,0.80,EA,http://champrosports.com/images/product/large/A142RN_1_.jpg
A144,752044113443,0.1500,3.40,21.90,9.00,EA,http://champrosports.com/images/product/large/A144_1_.jpg
A145B,752044113467,0.0200,0.80,8.60,11.30,EA,http://champrosports.com/images/product/large/A145B_1_.jpg
A147D,752044042804,0.0000,11.50,25.20,17.30,EA,http://champrosports.com/images/product/large/A147D_1_.jpg
A151,752044223081,0.1250,2.10,9.90,20.40,EA,http://champrosports.com/images/product/large/A151_1_.jpg
A152,752044114525,0.1700,2.40,22.70,10.00,EA,http://champrosports.com/images/product/large/A152_1_.jpg
A153,752044043580,0.7100,4.40,17.30,7.60,EA,http://champrosports.com/images/product/large/A153_1_.jpg
A167,752044115409,1.0550,7.60,11.10,11.30,EA,http://champrosports.com/images/product/large/A167_1_.jpg
A168,752044115416,1.3700,10.00,11.50,11.50,EA,http://champrosports.com/images/product/large/A168_1_.jpg
A170,752044113207,0.8050,4.40,15.50,24.00,EA,http://champrosports.com/images/product/large/A170-A175.jpg
A171,752044113214,1.1350,4.80,26.90,18.40,EA,http://champrosports.com/images/product/large/A170-A175.jpg
A172,752044113221,1.6750,4.90,22.20,30.90,EA,http://champrosports.com/images/product/large/A170-A175.jpg
A173,752044113238,1.9000,4.50,34.40,25.70,EA,http://champrosports.com/images/product/large/A170-A175.jpg
A174,752044113245,2.9900,4.40,43.70,31.60,EA,http://champrosports.com/images/product/large/A170-A175.jpg
A175,752044113252,3.8800,4.80,26.90,18.40,EA,http://champrosports.com/images/product/large/A170-A175.jpg
A192,752044115621,0.5100,3.40,55.20,11.20,PR,http://champrosports.com/images/product/large/A192_1_.jpg
A193RB,752044742117,16.5100,7.00,155.00,25.00,SET,http://champrosports.com/images/product/large/A193RB-A197RB_1_.jpg
A193SB,752044742131,9.1000,16.00,152.00,21.00,SET,http://champrosports.com/images/product/large/A193SB-A197SB_1_.jpg
A195B,752044613936,0.0300,1.60,9.40,8.40,EA,http://champrosports.com/images/product/large/A195_1_black.jpg
A195B-JR,752044678348,0.0050,1.10,13.00,10.70,EA,http://champrosports.com/images/product/large/A195_1_black.jpg
A195FG,752044613943,0.0300,1.60,9.40,8.40,EA,http://champrosports.com/images/product/large/A195_1_forestgreen.jpg
A195FG-JR,752044678355,0.0050,1.10,13.00,10.70,EA,http://champrosports.com/images/product/large/A195_1_forestgreen.jpg
A195GO,752044613950,0.0300,1.60,9.40,8.40,EA,http://champrosports.com/images/product/large/A195_1_gold.jpg
A195GO-JR,752044678362,0.0050,1.10,13.00,10.70,EA,http://champrosports.com/images/product/large/A195_1_gold.jpg
A195RY,752044613967,0.0300,1.60,9.40,8.40,EA,http://champrosports.com/images/product/large/A195_1_royal.jpg
A195RY-JR,752044678379,0.0050,1.10,13.00,10.70,EA,http://champrosports.com/images/product/large/A195_1_royal.jpg
A195SC,752044613974,0.0300,1.60,9.40,8.40,EA,http://champrosports.com/images/product/large/A195_1_scarlet.jpg
A195SC-JR,752044678386,0.0050,1.10,13.00,10.70,EA,http://champrosports.com/images/product/large/A195_1_scarlet.jpg
A197,752044612779,5.9100,11.00,156.30,14.00,SET,http://champrosports.com/images/product/large/A197_1_.jpg
A197RB,752044742100,15.8700,7.00,155.00,24.00,SET,http://champrosports.com/images/product/large/A193RB-A197RB_1_.jpg
A197RSE,752044647283,0.1650,1.80,14.70,9.20,SET,http://champrosports.com/images/product/large/A197RSE_1_.jpg
A197SB,752044742124,8.1000,15.00,155.00,24.00,SET,http://champrosports.com/images/product/large/A193SB-A197SB_1_.jpg
A199,752044661494,4.2000,5.00,159.00,12.00,EA,http://champrosports.com/images/product/large/A199_1_.jpg
A2001BM,752044833587,0.2400,4.40,14.60,12.40,PR,http://champrosports.com/images/product/large/A2001_1_black.jpg
A2001WL,752044833549,0.2500,4.10,14.50,12.70,PR,http://champrosports.com/images/product/large/A2001_1_white.jpg
A206,752044115768,0.2000,3.90,13.10,24.50,EA,http://champrosports.com/images/product/large/A206-A216.jpg
A207,752044115775,0.2250,2.80,22.80,12.70,EA,http://champrosports.com/images/product/large/A206-A216.jpg
A208,752044115782,0.2450,3.00,13.00,22.80,EA,http://champrosports.com/images/product/large/A206-A216.jpg
A237,752044116079,0.2000,2.00,20.00,5.50,EA,http://champrosports.com/images/product/large/A237-A246.jpg
A238,752044116086,0.2150,2.00,20.00,5.50,EA,http://champrosports.com/images/product/large/A237-A246.jpg
A239,752044116093,0.2050,3.30,15.70,9.50,EA,http://champrosports.com/images/product/large/A237-A246.jpg
A240,752044116109,0.2700,2.00,20.00,8.00,EA,http://champrosports.com/images/product/large/A237-A246.jpg
A246,752044116116,0.3750,2.00,20.00,5.50,EA,http://champrosports.com/images/product/large/A237-A246.jpg
A3001BL,752044923851,0.2600,8.50,14.80,9.20,EA,http://champrosports.com/images/product/large/A3001_1_black.jpg
A3001BM,752044923868,0.2300,8.00,14.30,9.20,EA,http://champrosports.com/images/product/large/A3001_1_black.jpg
A3001BS,752044923875,0.2150,8.20,12.50,8.90,EA,http://champrosports.com/images/product/large/A3001_1_black.jpg
A3001WL,752044923882,0.2600,8.50,14.80,9.20,EA,http://champrosports.com/images/product/large/A3001_1_white.jpg
A3001WM,752044923899,0.0000,8.00,14.30,9.20,EA,http://champrosports.com/images/product/large/A3001_1_white.jpg
A3001WS,752044923905,0.0000,8.20,12.50,8.90,EA,http://champrosports.com/images/product/large/A3001_1_white.jpg
A303,752044116239,0.2500,6.30,17.40,11.40,EA,http://champrosports.com/images/product/large/A303-_1_white.jpg
A303B,752044115157,0.2500,6.30,17.40,11.40,EA,http://champrosports.com/images/product/large/A303-_1_black.jpg
A303GO,752044115188,0.2500,6.30,17.40,11.40,EA,http://champrosports.com/images/product/large/A303-_1_gold.jpg
A303K,752044115164,0.2500,6.30,17.40,11.40,EA,http://champrosports.com/images/product/large/A303-_1_kellygreen.jpg
A303OR,752044115195,0.2500,6.30,17.40,11.40,EA,http://champrosports.com/images/product/large/A303-_1_orange.jpg
A303RY,752044115201,0.2500,6.30,17.40,11.40,EA,http://champrosports.com/images/product/large/A303-_1_royal.jpg
A303SC,752044115171,0.2500,6.30,17.40,11.40,EA,http://champrosports.com/images/product/large/A303-_1_scarlet.jpg
A304B,752044968562,0.0500,3.80,10.00,5.30,EA,http://champrosports.com/images/product/large/A304_1_black.jpg
A305B,752044969149,0.0950,1.40,23.00,15.70,EA,http://champrosports.com/images/product/large/A305_1_black.jpg
A305GO,752044969156,0.0950,1.40,23.00,15.70,EA,http://champrosports.com/images/product/large/A305_1_gold.jpg
A305K,752044969163,0.0950,1.40,23.00,15.70,EA,http://champrosports.com/images/product/large/A305_1_kellygreen.jpg
A305OR,752044969170,0.0950,1.40,23.00,15.70,EA,http://champrosports.com/images/product/large/A305_1_orange.jpg
A305RY,752044969187,0.0950,1.40,23.00,15.70,EA,http://champrosports.com/images/product/large/A305_1_royal.jpg
A305SC,752044969194,0.0950,1.40,23.00,15.70,EA,http://champrosports.com/images/product/large/A305_1_scarlet.jpg
