Internal ID,Name,Display Name,SubType,Description,Purchase Description,Vendor Name,Store Display Name,Store Description,Primary Units Type,Primary Stock Unit,Primary Purchase Unit,Primary Sale Unit,Display in Web Site,Purchase Price,Preferred Vendor,Base Price,10% Off,Alternate Price 2,Team,Income Account,Asset Account,Expense/COGS Account,Costing Method,On Special,Tax Schedule,On Hand,Available,On Order,Committed,Back Ordered,Reorder Point,Preferred Stock Level,Reorder Multiple,Drop Ship Item,Special Order Item,Copy SO Descr.,Weight,Weight Units,Class,Department,Date Created,Last Modified,Engineering Status,Sales Order Customer
217618,"10155-Red-60""",Varsity Pop Up Dummy,,Fisher Athletic Varsity Pop Up Dummy,Fisher Athletic Varsity Pop Up Dummy,10155,,,Each,Each,Each,Each,No,477.00,Fisher Athletic,750.00,675,,675,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,6,,6,0,,,No,No,No,,,Field/Court Equipment,Football,6/25/2026 9:43 am,7/16/2026 2:08 pm,,
89454,102-1100,Junior Hack Attack Baseball Machine,,Junior Hack Attack Baseball Machine,Junior Hack Attack Baseball Machine,102-1100,,,Each,Each,Each,Each,No,2699.00,Sports Attack,0.00,0,,0,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Field/Court Equipment,Baseball,7/29/2025 10:29 am,5/18/2026 2:07 pm,,
213364,104C,Trucker Snapback Cap,,Pacific Headwear Trucker Snapback Cap,Pacific Headwear Trucker Snapback Cap,104C,,,Each,Each,Each,Each,No,4.50,Augusta Sportswear,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Accessories,Apparel,4/16/2026 1:00 pm,4/16/2026 1:00 pm,New,
214500,104C-Bk/Wh/Bk-One Size,Trucker Snapback Cap,,Pacific Headwear Trucker Snapback Cap,Pacific Headwear Trucker Snapback Cap,104C,,,Each,Each,Each,Each,No,4.50,Augusta Sportswear,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Accessories,Apparel,5/4/2026 2:52 pm,5/21/2026 2:08 pm,,
214498,104C-Black/Red-One Size,Trucker Snapback Cap,,Pacific Headwear Trucker Snapback Cap,Pacific Headwear Trucker Snapback Cap,104C,,,Each,Each,Each,Each,No,4.50,Augusta Sportswear,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Accessories,Apparel,5/4/2026 2:52 pm,5/14/2026 2:07 pm,,
214499,104C-Black/Red/Black-One Size,Trucker Snapback Cap,,Pacific Headwear Trucker Snapback Cap,Pacific Headwear Trucker Snapback Cap,104C,,,Each,Each,Each,Each,No,4.50,Augusta Sportswear,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Accessories,Apparel,5/4/2026 2:52 pm,5/14/2026 2:07 pm,,
214515,104C-Blk/NeonOrg/Blk-One Size,Trucker Snapback Cap,,Pacific Headwear Trucker Snapback Cap,Pacific Headwear Trucker Snapback Cap,104C,,,Each,Each,Each,Each,No,4.50,Augusta Sportswear,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Accessories,Apparel,5/4/2026 3:26 pm,5/14/2026 2:09 pm,,
214516,104C-Blk/NeYlw/Blk-One Size,Trucker Snapback Cap,,Pacific Headwear Trucker Snapback Cap,Pacific Headwear Trucker Snapback Cap,104C,,,Each,Each,Each,Each,No,4.50,Augusta Sportswear,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Accessories,Apparel,5/4/2026 3:27 pm,5/14/2026 2:09 pm,,
214501,104C-ColBlu/Wt/ColB-One Size,Trucker Snapback Cap,,Pacific Headwear Trucker Snapback Cap,Pacific Headwear Trucker Snapback Cap,104C,,,Each,Each,Each,Each,No,4.50,Augusta Sportswear,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Accessories,Apparel,5/4/2026 2:52 pm,5/14/2026 2:09 pm,,
214517,104C-Gra/NeGrn/Gra-One Size,Trucker Snapback Cap,,Pacific Headwear Trucker Snapback Cap,Pacific Headwear Trucker Snapback Cap,104C,,,Each,Each,Each,Each,No,4.50,Augusta Sportswear,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Accessories,Apparel,5/4/2026 3:27 pm,5/14/2026 2:09 pm,,
213365,104C-Grey/Beige/Gold-One Size,Trucker Snapback Cap,,Pacific Headwear Trucker Snapback Cap,Pacific Headwear Trucker Snapback Cap,104C,,,Each,Each,Each,Each,No,4.50,Augusta Sportswear,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Accessories,Apparel,4/16/2026 1:00 pm,6/29/2026 2:11 pm,New,
214518,104C-HG/Beige/OcnBlu-One Size,Trucker Snapback Cap,,Pacific Headwear Trucker Snapback Cap,Pacific Headwear Trucker Snapback Cap,104C,,,Each,Each,Each,Each,No,4.50,Augusta Sportswear,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Accessories,Apparel,5/4/2026 3:27 pm,5/14/2026 2:09 pm,,
214519,104C-HG/LtChar/OcBlu-One Size,Trucker Snapback Cap,,Pacific Headwear Trucker Snapback Cap,Pacific Headwear Trucker Snapback Cap,104C,,,Each,Each,Each,Each,No,4.50,Augusta Sportswear,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Accessories,Apparel,5/4/2026 3:27 pm,5/14/2026 2:09 pm,,
214520,104C-HG/LtChar/Red-One Size,Trucker Snapback Cap,,Pacific Headwear Trucker Snapback Cap,Pacific Headwear Trucker Snapback Cap,104C,,,Each,Each,Each,Each,No,4.50,Augusta Sportswear,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Accessories,Apparel,5/4/2026 3:27 pm,5/14/2026 2:09 pm,,
214521,104C-Khak/Brwn/Khak-One Size,Trucker Snapback Cap,,Pacific Headwear Trucker Snapback Cap,Pacific Headwear Trucker Snapback Cap,104C,,,Each,Each,Each,Each,No,4.50,Augusta Sportswear,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Accessories,Apparel,5/4/2026 3:27 pm,5/14/2026 2:09 pm,,
214502,104C-Maroon/Wt/Marn-One Size,Trucker Snapback Cap,,Pacific Headwear Trucker Snapback Cap,Pacific Headwear Trucker Snapback Cap,104C,,,Each,Each,Each,Each,No,4.50,Augusta Sportswear,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Accessories,Apparel,5/4/2026 2:52 pm,5/14/2026 2:09 pm,,
214503,104C-Red/White/Red-One Size,Trucker Snapback Cap,,Pacific Headwear Trucker Snapback Cap,Pacific Headwear Trucker Snapback Cap,104C,,,Each,Each,Each,Each,No,4.50,Augusta Sportswear,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Accessories,Apparel,5/4/2026 2:52 pm,5/14/2026 2:09 pm,,
214504,104C-Trna-One Size,Trucker Snapback Cap,,Pacific Headwear Trucker Snapback Cap,Pacific Headwear Trucker Snapback Cap,104C,,,Each,Each,Each,Each,No,4.50,Augusta Sportswear,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Accessories,Apparel,5/4/2026 2:52 pm,5/14/2026 2:09 pm,,
214506,104C-Wh/Na-One Size,Trucker Snapback Cap,,Pacific Headwear Trucker Snapback Cap,Pacific Headwear Trucker Snapback Cap,104C,,,Each,Each,Each,Each,No,4.50,Augusta Sportswear,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Accessories,Apparel,5/4/2026 2:52 pm,5/14/2026 2:09 pm,,
214505,104C-White/Black-One Size,Trucker Snapback Cap,,Pacific Headwear Trucker Snapback Cap,Pacific Headwear Trucker Snapback Cap,104C,,,Each,Each,Each,Each,No,4.50,Augusta Sportswear,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Accessories,Apparel,5/4/2026 2:52 pm,5/14/2026 2:09 pm,,
171333,106C,Aggressive Heather Trucker Snapback Cap,,Aggressive Heather Trucker Snapback Cap,Aggressive Heather Trucker Snapback Cap,106C,,,Each,Each,Each,Each,No,6.93,Augusta Sportswear,12.00,10.8,,10.8,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Tops : Tees,Apparel,1/7/2026 1:24 am,5/6/2026 9:11 am,,
205074,106C-Adj-ROHTR/WH,Aggressive Heather Trucker Snapback Cap,,Aggressive Heather Trucker Snapback Cap,Aggressive Heather Trucker Snapback Cap,106C,,,Each,Each,Each,Each,No,6.93,Augusta Sportswear,12.00,10.8,,10.8,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Tops : Tees,Apparel,1/27/2026 8:28 am,6/26/2026 2:04 am,,
202848,106C-ROHT/ROYAL,HEATHER TRUCKER MESH HAT,,,,106C,,,Each,Each,Each,Each,No,6.93,Augusta Sportswear,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Uniforms : Headwear,Apparel,1/7/2026 9:49 am,6/26/2026 2:04 am,,
211458,10B4608,Goal Anchor Weight,,Kwik Goal - Goal Anchor Weight Set of 4,Kwik Goal - Goal Anchor Weight Set of 4,10B4608,,,Set,Set,Set,Set,No,465.30,Kwik Goal,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Equipment,Soccer,4/2/2026 8:15 am,4/2/2026 8:15 am,New,
98767,111,Garment Washed Trucker,,Richardson Garment Washed Trucker,Richardson Garment Washed Trucker,111,,,Each,Each,Each,Each,No,7.00,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Uniforms : Headwear,Apparel,1/5/2026 8:08 pm,4/8/2026 10:26 am,,
171427,111-Bk/Kh,Garment Washed Trucker,,Richardson Garment Washed Trucker,Richardson Garment Washed Trucker,111,,,Each,Each,Each,Each,No,7.00,Sanmar Corp,9.00,8.1,,8.1,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Tops : Tees,Apparel,1/7/2026 1:24 am,5/1/2026 2:07 pm,,
91421,1114,Accelerator Starting Block,,Accelerator Starting Block,Accelerator Starting Block,1114,,,Each,Each,Each,Each,No,73.95,Blazer Mfg Co,115.00,103.5,,103.5,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Field/Court Equipment,Track & Field,7/29/2025 10:38 am,4/1/2026 2:08 pm,,
98773,112,Trucker Cap,,Richardson Trucker Cap,Richardson Trucker Cap,112,,,Each,Each,Each,Each,No,6.75,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Uniforms : Headwear,Apparel,1/5/2026 8:08 pm,7/15/2026 10:25 am,,
98779,112-BK/WH/RD,Trucker Cap,,Richardson Trucker Cap,Richardson Trucker Cap,112,,,Each,Each,Each,Each,No,6.75,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Uniforms : Headwear,Apparel,1/5/2026 8:08 pm,7/15/2026 10:25 am,,
204821,112-Black/Charcoal,Trucker Cap,,Richardson Trucker Cap,Richardson Trucker Cap,112,,,Each,Each,Each,Each,No,6.75,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,36,15,,21,,0,,,No,No,No,,,Uniforms : Headwear,Apparel,1/22/2026 8:33 am,7/16/2026 2:11 pm,,
215984,112-Ca/Wh,Trucker Cap,,Richardson Trucker Cap,Richardson Trucker Cap,112,,,Each,Each,Each,Each,No,6.75,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Uniforms : Headwear,Apparel,6/8/2026 12:58 pm,7/15/2026 10:25 am,,
204189,112-Cb/Wh/Na-OSFA,Trucker Cap,,Richardson Trucker Cap,Richardson Trucker Cap,112,,,Each,Each,Each,Each,No,6.75,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Uniforms : Headwear,Apparel,1/13/2026 2:25 pm,7/15/2026 10:25 am,,
216438,112-Ch/Bk,Trucker Cap,,Richardson Trucker Cap,Richardson Trucker Cap,112,,,Each,Each,Each,Each,No,5.74,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,25,,,25,,0,,,No,No,No,,,Uniforms : Headwear,Apparel,6/12/2026 10:34 am,7/16/2026 2:13 pm,,
98780,112-CH/OR,Trucker Cap,,Richardson Trucker Cap,Richardson Trucker Cap,112,,,Each,Each,Each,Each,No,6.75,S&S Activewear,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Uniforms : Headwear,Apparel,1/5/2026 8:08 pm,7/15/2026 10:25 am,,
211501,112-Char/NeonOrange,Trucker Cap,,Richardson Trucker Cap,Richardson Trucker Cap,112,,,Each,Each,Each,Each,No,6.75,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Uniforms : Headwear,Apparel,4/2/2026 10:33 am,7/15/2026 10:25 am,,
210499,112-Charcoal/Navy,Trucker Cap,,Richardson Trucker Cap,Richardson Trucker Cap,112,,,Each,Each,Each,Each,No,6.75,S&S Activewear,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Uniforms : Headwear,Apparel,3/23/2026 10:42 am,7/15/2026 10:25 am,,
204611,112-Cyan/White,Trucker Cap,,Richardson Trucker Cap,Richardson Trucker Cap,112,,,Each,Each,Each,Each,No,6.75,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Uniforms : Headwear,Apparel,1/19/2026 11:11 am,7/15/2026 10:25 am,,
211653,112-Dark Green,Trucker Cap,,Richardson Trucker Cap,Richardson Trucker Cap,112,,,Each,Each,Each,Each,No,6.75,S&S Activewear,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Uniforms : Headwear,Apparel,4/6/2026 9:21 am,7/15/2026 10:25 am,,
208411,112-DarkGreen/White,Trucker Cap,,Richardson Trucker Cap,Richardson Trucker Cap,112,,,Each,Each,Each,Each,No,6.75,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Uniforms : Headwear,Apparel,3/2/2026 1:35 pm,7/15/2026 10:25 am,,
98782,112-Grey/Charcoal/Black,Trucker Cap,,Richardson Trucker Cap,Richardson Trucker Cap,112,,,Each,Each,Each,Each,No,6.75,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Uniforms : Headwear,Apparel,1/5/2026 8:08 pm,7/15/2026 10:25 am,,
210574,112-Hegr/White,Trucker Cap,,Richardson Trucker Cap,Richardson Trucker Cap,112,,,Each,Each,Each,Each,No,5.74,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,25,,,25,,0,,,No,No,No,,,Uniforms : Headwear,Apparel,3/24/2026 3:18 pm,7/16/2026 2:07 pm,,
98776,112-HG/NAVY,Trucker Cap,,Richardson Trucker Cap,Richardson Trucker Cap,112,,,Each,Each,Each,Each,No,6.75,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Uniforms : Headwear,Apparel,1/5/2026 8:08 pm,7/15/2026 10:25 am,,
209194,112-Hot Pink/Black,Trucker Cap,,Richardson Trucker Cap,Richardson Trucker Cap,112,,,Each,Each,Each,Each,No,6.75,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Uniforms : Headwear,Apparel,3/11/2026 1:32 pm,7/15/2026 10:25 am,,
207311,112-Ma/Wh,Trucker Cap,,Richardson Trucker Cap,Richardson Trucker Cap,112,,,Each,Each,Each,Each,No,6.75,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Uniforms : Headwear,Apparel,2/13/2026 1:04 pm,7/15/2026 10:25 am,,
204602,112-Na/Wh,Trucker Cap,,Richardson Trucker Cap,Richardson Trucker Cap,112,,,Each,Each,Each,Each,No,6.75,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Uniforms : Headwear,Apparel,1/19/2026 11:02 am,7/15/2026 10:25 am,,
209193,112-Navy,Trucker Cap,,Richardson Trucker Cap,Richardson Trucker Cap,112,,,Each,Each,Each,Each,No,5.74,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,25,,2,25,,0,,,No,No,No,,,Uniforms : Headwear,Apparel,3/11/2026 12:32 pm,7/16/2026 2:07 pm,,
209195,112-Ny/Ch,Trucker Cap,,Richardson Trucker Cap,Richardson Trucker Cap,112,,,Each,Each,Each,Each,No,6.75,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Uniforms : Headwear,Apparel,3/11/2026 1:43 pm,7/15/2026 10:25 am,,
209176,112-Or/Wh,Trucker Cap,,Richardson Trucker Cap,Richardson Trucker Cap,112,,,Each,Each,Each,Each,No,6.75,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Uniforms : Headwear,Apparel,3/10/2026 1:15 pm,7/15/2026 10:25 am,,
208823,112-Purple,Trucker Cap,,Richardson Trucker Cap,Richardson Trucker Cap,112,,,Each,Each,Each,Each,No,6.75,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Uniforms : Headwear,Apparel,3/9/2026 8:58 am,7/15/2026 10:25 am,,
208806,112-Purple/White,Trucker Cap,,Richardson Trucker Cap,Richardson Trucker Cap,112,,,Each,Each,Each,Each,No,6.75,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Uniforms : Headwear,Apparel,3/9/2026 8:47 am,7/16/2026 2:12 pm,,
206546,112-Rd/W,Trucker Cap,,Richardson Trucker Cap,Richardson Trucker Cap,112,,,Each,Each,Each,Each,No,6.75,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Uniforms : Headwear,Apparel,2/9/2026 12:31 pm,7/15/2026 10:25 am,,
210980,112-Red,Trucker Cap,,Richardson Trucker Cap,Richardson Trucker Cap,112,,,Each,Each,Each,Each,No,6.75,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Uniforms : Headwear,Apparel,3/30/2026 8:47 am,7/15/2026 10:25 am,,
214674,112-Red/Black,Trucker Cap,,Richardson Trucker Cap,Richardson Trucker Cap,112,,,Each,Each,Each,Each,No,6.75,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,1,,24,1,24,0,,,No,No,No,,,Uniforms : Headwear,Apparel,5/11/2026 1:49 pm,7/16/2026 2:11 pm,,
208077,112-Ro/Bk,Trucker Cap,,Richardson Trucker Cap,Richardson Trucker Cap,112,,,Each,Each,Each,Each,No,6.75,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Uniforms : Headwear,Apparel,2/27/2026 10:44 am,7/15/2026 10:25 am,,
207595,112-Royal,Trucker Cap,,Richardson Trucker Cap,Richardson Trucker Cap,112,,,Each,Each,Each,Each,No,6.75,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Uniforms : Headwear,Apparel,2/18/2026 2:35 pm,7/15/2026 10:25 am,,
211004,112-Royal/Red,Trucker Cap,,Richardson Trucker Cap,Richardson Trucker Cap,112,,,Each,Each,Each,Each,No,6.75,S&S Activewear,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Uniforms : Headwear,Apparel,3/30/2026 10:00 am,7/15/2026 10:25 am,,
208083,112-Royal/White,Trucker Cap,,Richardson Trucker Cap,Richardson Trucker Cap,112,,,Each,Each,Each,Each,No,6.75,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Uniforms : Headwear,Apparel,2/27/2026 12:27 pm,7/15/2026 10:25 am,,
211005,112-Royal/White/Red,Trucker Cap,,Richardson Trucker Cap,Richardson Trucker Cap,112,,,Each,Each,Each,Each,No,6.75,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Uniforms : Headwear,Apparel,3/30/2026 10:00 am,7/15/2026 10:25 am,,
214085,112-Wh/Alum/Navy,Trucker Cap,,Richardson Trucker Cap,Richardson Trucker Cap,112,,,Each,Each,Each,Each,No,6.75,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Uniforms : Headwear,Apparel,4/23/2026 11:32 am,7/15/2026 10:25 am,,
214086,112-Wh/Wh/Columbia,Trucker Cap,,Richardson Trucker Cap,Richardson Trucker Cap,112,,,Each,Each,Each,Each,No,6.75,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Uniforms : Headwear,Apparel,4/23/2026 11:32 am,7/15/2026 10:25 am,,
89462,112-1100,Junior Hack Attack Softball Machine,,Junior Hack Attack Softball Machine,Junior Hack Attack Softball Machine,112-1100,,,Each,Each,Each,Each,No,1949.25,Sports Attack,0.00,0,,0,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,1,,1,0,,,No,No,No,,,Field/Court Equipment,Softball,7/29/2025 10:29 am,7/16/2026 2:05 pm,,
202751,112246-Red,FOLD UP CHAIR WITHH BAG,,,,112246,,,Each,Each,Each,Each,No,,Rogers Athletic,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,100,,,0,,,No,No,No,,,Accessories,Equipment/Accessories,1/7/2026 9:49 am,7/16/2026 2:16 pm,,
171608,112FP,Five-Panel Trucker Cap,,Richardson Five-Panel Trucker,Richardson Five-Panel Trucker,112FP,,,Each,Each,Each,Each,No,5.81,Richardson Cap Co,0.00,0,,0,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Accessories,Apparel,1/7/2026 1:25 am,6/11/2026 2:56 pm,,
216424,112FP-Khaki/Coffee,Five-Panel Trucker Cap,,Richardson Five-Panel Trucker,Richardson Five-Panel Trucker,112FP,,,Each,Each,Each,Each,No,5.74,Richardson Cap Co,0.00,0,,0,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Accessories,Apparel,6/11/2026 2:55 pm,7/15/2026 2:12 am,,
171611,112FP-Nv/Wh,Five-Panel Trucker Cap,,Richardson Five-Panel Trucker,Richardson Five-Panel Trucker,112FP,,,Each,Each,Each,Each,No,3.00,Richardson Cap Co,0.00,0,,0,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Accessories,Apparel,1/7/2026 1:25 am,6/11/2026 2:56 pm,,
216004,112FPR,Five-Panel Hat with Rope,,Richardson Five-Panel Hat with Rope,Richardson Five-Panel Hat with Rope,112FPR,,,Each,Each,Each,Each,No,7.00,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Accessories,Apparel,6/8/2026 1:04 pm,6/8/2026 1:04 pm,New,
216005,112FPR-Black/White-OSFA,Five-Panel Hat with Rope,,Richardson Five-Panel Hat with Rope,Richardson Five-Panel Hat with Rope,112FPR,,,Each,Each,Each,Each,No,7.00,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Accessories,Apparel,6/8/2026 1:04 pm,7/13/2026 2:12 pm,New,
114893,1150GREEN2PC,Standard Two-Piece Practice Mound,,Standard Two-Piece Practice Mound - Green,Standard Two-Piece Practice Mound - Green,1150GREEN2PC,,,Each,Each,Each,Each,No,1154.30,Portolite Products,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Field/Court Equipment,Baseball,1/6/2026 5:52 am,2/14/2026 2:07 am,,
